timestamp,device_id,cpu_usage_percent,memory_usage_percent,bandwidth_mbps,packet_loss_percent,latency_ms,is_anomaly,fault_type
2026-03-24 00:40:57.092896,router_01,45.79,70.5,632.44,0.33,6.84,0,normal
2026-03-24 00:45:57.092896,firewall_04,85.65,71.73,406.1,0.21,11.48,0,normal
2026-03-24 00:50:57.092896,firewall_04,45.04,65.9,598.12,0.3,21.91,0,normal
2026-03-24 00:55:57.092896,server_03,41.8,53.69,628.64,0.28,27.73,0,normal
2026-03-24 01:00:57.092896,switch_02,29.44,43.05,544.95,0.29,23.93,0,normal
2026-03-24 01:05:57.092896,router_01,30.24,35.99,498.31,0.03,16.48,0,normal
2026-03-24 01:10:57.092896,server_03,61.67,35.57,433.22,0.27,24.43,0,normal
2026-03-24 01:15:57.092896,server_03,55.37,44.56,635.46,0.64,24.86,0,normal
2026-03-24 01:20:57.092896,switch_02,55.71,50.72,532.74,0.12,12.47,0,normal
2026-03-24 01:25:57.092896,firewall_04,50.8,83.05,413.51,0.69,31.03,0,normal
2026-03-24 01:30:57.092896,router_01,16.17,66.03,441.77,0.8,13.27,0,normal
2026-03-24 01:35:57.092896,load_balancer_05,51.08,52.28,494.47,0.34,21.57,0,normal
2026-03-24 01:40:57.092896,router_01,34.37,37.65,596.16,0.44,27.65,0,normal
2026-03-24 01:45:57.092896,load_balancer_05,63.01,71.88,670.4,1.46,19.41,0,normal
2026-03-24 01:50:57.092896,server_03,53.71,71.32,283.28,0.18,10.45,0,normal
2026-03-24 01:55:57.092896,switch_02,46.29,62.34,407.52,0.18,14.34,0,normal
2026-03-24 02:00:57.092896,firewall_04,46.34,32.53,551.26,2.15,7.11,0,normal
2026-03-24 02:05:57.092896,load_balancer_05,33.44,71.95,446.88,1.2,14.47,0,normal
2026-03-24 02:10:57.092896,server_03,42.29,55.55,732.56,0.52,19.89,0,normal
2026-03-24 02:15:57.092896,load_balancer_05,36.48,63.84,602.55,1.15,11.79,0,normal
2026-03-24 02:20:57.092896,load_balancer_05,20.92,86.38,1116.59,7.24,269.91,1,high_memory
2026-03-24 02:25:57.092896,firewall_04,62.3,62.1,768.45,0.3,8.64,0,normal
2026-03-24 02:30:57.092896,firewall_04,45.37,38.53,537.41,0.27,8.61,0,normal
2026-03-24 02:35:57.092896,router_01,50.05,73.63,572.43,0.0,16.42,0,normal
2026-03-24 02:40:57.092896,switch_02,51.0,62.44,476.32,0.99,11.39,0,normal
2026-03-24 02:45:57.092896,server_03,12.51,38.42,670.96,0.32,27.13,0,normal
2026-03-24 02:50:57.092896,switch_02,44.42,40.55,264.79,2.28,21.15,0,normal
2026-03-24 02:55:57.092896,router_01,27.87,80.44,396.67,0.19,38.39,0,normal
2026-03-24 03:00:57.092896,router_01,34.22,15.19,676.62,0.45,17.72,0,normal
2026-03-24 03:05:57.092896,server_03,55.89,43.66,303.83,0.61,25.35,0,normal
2026-03-24 03:10:57.092896,router_01,57.43,57.59,428.37,0.02,8.16,0,normal
2026-03-24 03:15:57.092896,router_01,46.22,61.99,443.74,0.02,8.98,0,normal
2026-03-24 03:20:57.092896,firewall_04,52.03,46.46,541.55,0.63,19.88,0,normal
2026-03-24 03:25:57.092896,firewall_04,59.87,56.78,615.21,0.32,20.86,0,normal
2026-03-24 03:30:57.092896,router_01,37.37,61.26,544.52,0.27,27.18,0,normal
2026-03-24 03:35:57.092896,router_01,65.05,65.81,496.08,0.86,14.37,0,normal
2026-03-24 03:40:57.092896,switch_02,38.26,61.13,301.81,1.27,17.88,0,normal
2026-03-24 03:45:57.092896,server_03,41.4,45.1,740.87,0.09,24.98,0,normal
2026-03-24 03:50:57.092896,server_03,29.9,59.66,587.27,0.22,15.68,0,normal
2026-03-24 03:55:57.092896,load_balancer_05,34.55,58.98,587.31,0.06,29.25,0,normal
2026-03-24 04:00:57.092896,load_balancer_05,38.49,57.75,598.17,0.34,21.67,0,normal
2026-03-24 04:05:57.092896,switch_02,32.29,77.11,355.03,0.14,19.14,0,normal
2026-03-24 04:10:57.092896,load_balancer_05,38.96,90.71,484.4,0.05,28.69,0,normal
2026-03-24 04:15:57.092896,server_03,50.17,40.49,435.22,0.93,32.97,0,normal
2026-03-24 04:20:57.092896,load_balancer_05,52.41,67.33,659.67,0.33,10.62,0,normal
2026-03-24 04:25:57.092896,firewall_04,39.72,49.85,539.69,0.13,30.65,0,normal
2026-03-24 04:30:57.092896,switch_02,28.06,86.11,194.2,0.33,16.81,0,normal
2026-03-24 04:35:57.092896,switch_02,31.86,61.87,601.18,0.05,20.24,0,normal
2026-03-24 04:40:57.092896,firewall_04,55.83,88.36,958.42,13.82,253.41,1,network_congestion
2026-03-24 04:45:57.092896,firewall_04,37.06,66.17,538.26,2.3,19.58,0,normal
2026-03-24 04:50:57.092896,firewall_04,19.79,72.46,644.27,0.02,13.56,0,normal
2026-03-24 04:55:57.092896,switch_02,50.71,76.29,408.38,0.03,10.1,0,normal
2026-03-24 05:00:57.092896,switch_02,47.05,86.17,514.0,0.17,16.95,0,normal
2026-03-24 05:05:57.092896,load_balancer_05,11.61,35.95,445.14,0.5,7.11,0,normal
2026-03-24 05:10:57.092896,router_01,50.83,56.01,663.68,0.37,29.34,0,normal
2026-03-24 05:15:57.092896,router_01,35.61,39.02,434.73,0.23,-0.43,0,normal
2026-03-24 05:20:57.092896,load_balancer_05,36.39,65.0,628.72,1.09,28.83,0,normal
2026-03-24 05:25:57.092896,load_balancer_05,62.06,92.37,1195.3,13.47,244.54,1,high_cpu
2026-03-24 05:30:57.092896,server_03,18.42,60.58,495.12,0.1,16.25,0,normal
2026-03-24 05:35:57.092896,firewall_04,49.18,51.46,508.72,0.41,18.0,0,normal
2026-03-24 05:40:57.092896,router_01,7.41,51.62,595.57,0.26,28.04,0,normal
2026-03-24 05:45:57.092896,firewall_04,47.38,69.34,386.02,1.72,18.19,0,normal
2026-03-24 05:50:57.092896,load_balancer_05,37.8,25.62,660.38,0.72,19.91,0,normal
2026-03-24 05:55:57.092896,load_balancer_05,67.4,59.76,335.73,0.1,17.42,0,normal
2026-03-24 06:00:57.092896,router_01,40.05,24.73,740.39,0.13,13.27,0,normal
2026-03-24 06:05:57.092896,firewall_04,43.98,19.93,464.72,0.0,22.94,0,normal
2026-03-24 06:10:57.092896,server_03,41.39,35.46,604.05,0.79,25.21,0,normal
2026-03-24 06:15:57.092896,load_balancer_05,47.68,80.85,465.5,0.62,21.9,0,normal
2026-03-24 06:20:57.092896,router_01,57.85,85.85,236.58,2.37,17.18,0,normal
2026-03-24 06:25:57.092896,load_balancer_05,43.33,59.32,458.66,0.6,16.04,0,normal
2026-03-24 06:30:57.092896,router_01,56.25,42.89,472.44,1.4,15.22,0,normal
2026-03-24 06:35:57.092896,router_01,48.85,55.24,295.01,0.61,11.2,0,normal
2026-03-24 06:40:57.092896,load_balancer_05,59.0,95.1,1191.82,13.3,203.52,1,high_memory
2026-03-24 06:45:57.092896,server_03,87.97,58.47,471.64,0.23,22.87,0,normal
2026-03-24 06:50:57.092896,server_03,17.14,78.39,346.44,0.29,24.55,0,normal
2026-03-24 06:55:57.092896,server_03,49.59,39.16,556.56,0.64,19.43,0,normal
2026-03-24 07:00:57.092896,router_01,31.15,26.13,355.44,0.02,20.34,0,normal
2026-03-24 07:05:57.092896,firewall_04,38.87,53.56,531.32,0.1,23.85,0,normal
2026-03-24 07:10:57.092896,router_01,48.48,53.99,291.32,0.04,12.84,0,normal
2026-03-24 07:15:57.092896,firewall_04,50.67,37.88,537.36,0.12,22.77,0,normal
2026-03-24 07:20:57.092896,firewall_04,33.74,40.01,550.15,0.09,16.52,0,normal
2026-03-24 07:25:57.092896,router_01,46.43,33.32,504.61,0.07,23.01,0,normal
2026-03-24 07:30:57.092896,switch_02,57.4,38.01,283.43,0.25,19.8,0,normal
2026-03-24 07:35:57.092896,load_balancer_05,64.44,55.25,475.39,0.3,22.04,0,normal
2026-03-24 07:40:57.092896,firewall_04,0.69,43.31,415.16,0.39,14.41,0,normal
2026-03-24 07:45:57.092896,load_balancer_05,48.22,67.63,349.32,0.5,25.86,0,normal
2026-03-24 07:50:57.092896,load_balancer_05,94.29,81.89,591.76,0.06,11.37,0,normal
2026-03-24 07:55:57.092896,server_03,55.55,27.78,343.65,1.22,23.36,0,normal
2026-03-24 08:00:57.092896,load_balancer_05,33.99,89.44,534.92,0.29,15.38,0,normal
2026-03-24 08:05:57.092896,server_03,27.44,60.82,279.11,0.13,14.01,0,normal
2026-03-24 08:10:57.092896,server_03,61.64,63.86,718.21,1.06,33.36,0,normal
2026-03-24 08:15:57.092896,switch_02,41.36,31.41,864.58,0.51,19.6,0,normal
2026-03-24 08:20:57.092896,router_01,40.22,44.03,305.54,0.21,27.24,0,normal
2026-03-24 08:25:57.092896,switch_02,45.86,51.69,226.21,0.52,22.52,0,normal
2026-03-24 08:30:57.092896,load_balancer_05,43.71,83.49,713.27,0.16,15.79,0,normal
2026-03-24 08:35:57.092896,firewall_04,62.75,67.77,471.34,0.53,34.78,0,normal
2026-03-24 08:40:57.092896,firewall_04,52.67,76.89,530.55,0.5,32.92,0,normal
2026-03-24 08:45:57.092896,load_balancer_05,41.82,30.73,174.2,1.13,13.5,0,normal
2026-03-24 08:50:57.092896,server_03,51.92,60.47,460.62,0.08,16.77,0,normal
2026-03-24 08:55:57.092896,switch_02,42.97,60.97,303.56,0.65,15.65,0,normal
2026-03-24 09:00:57.092896,switch_02,7.43,77.99,594.15,1.97,5.59,0,normal
2026-03-24 09:05:57.092896,router_01,69.47,28.51,607.73,0.56,21.27,0,normal
2026-03-24 09:10:57.092896,router_01,34.72,49.02,649.8,0.46,22.22,0,normal
2026-03-24 09:15:57.092896,switch_02,37.07,38.54,497.41,0.7,30.66,0,normal
2026-03-24 09:20:57.092896,switch_02,63.44,40.08,410.44,1.3,33.1,0,normal
2026-03-24 09:25:57.092896,server_03,42.44,23.17,323.68,1.14,22.87,0,normal
2026-03-24 09:30:57.092896,server_03,37.81,36.5,284.54,0.29,19.91,0,normal
2026-03-24 09:35:57.092896,switch_02,48.78,73.22,614.78,1.09,22.52,0,normal
2026-03-24 09:40:57.092896,router_01,35.74,46.24,820.23,0.14,25.37,0,normal
2026-03-24 09:45:57.092896,server_03,61.57,66.92,558.92,0.22,19.08,0,normal
2026-03-24 09:50:57.092896,load_balancer_05,51.06,89.74,540.82,0.58,18.11,0,normal
2026-03-24 09:55:57.092896,switch_02,46.15,30.98,559.34,1.29,13.44,0,normal
2026-03-24 10:00:57.092896,firewall_04,6.78,44.71,424.8,0.18,9.46,0,normal
2026-03-24 10:05:57.092896,router_01,76.32,43.6,307.87,0.13,21.24,0,normal
2026-03-24 10:10:57.092896,router_01,53.9,75.62,473.93,0.94,26.95,0,normal
2026-03-24 10:15:57.092896,firewall_04,44.59,59.47,508.6,0.93,17.29,0,normal
2026-03-24 10:20:57.092896,server_03,25.48,53.93,490.14,1.07,32.94,0,normal
2026-03-24 10:25:57.092896,router_01,57.01,39.9,673.04,0.68,3.19,0,normal
2026-03-24 10:30:57.092896,switch_02,39.32,5.27,659.89,0.08,24.46,0,normal
2026-03-24 10:35:57.092896,router_01,45.74,58.02,572.66,0.72,6.35,0,normal
2026-03-24 10:40:57.092896,firewall_04,47.52,65.34,652.78,0.66,7.59,0,normal
2026-03-24 10:45:57.092896,switch_02,23.97,46.42,619.35,0.56,30.63,0,normal
2026-03-24 10:50:57.092896,router_01,46.55,50.72,730.49,0.16,23.83,0,normal
2026-03-24 10:55:57.092896,switch_02,24.32,82.25,689.64,0.18,33.54,0,normal
2026-03-24 11:00:57.092896,load_balancer_05,40.48,39.64,508.68,2.14,20.62,0,normal
2026-03-24 11:05:57.092896,switch_02,52.99,38.16,585.36,0.72,16.47,0,normal
2026-03-24 11:10:57.092896,server_03,40.64,60.76,636.28,0.89,12.7,0,normal
2026-03-24 11:15:57.092896,load_balancer_05,30.14,43.34,650.63,1.37,24.16,0,normal
2026-03-24 11:20:57.092896,firewall_04,42.71,48.64,497.75,0.2,28.94,0,normal
2026-03-24 11:25:57.092896,load_balancer_05,40.33,74.59,551.69,0.42,18.54,0,normal
2026-03-24 11:30:57.092896,switch_02,58.16,89.3,889.32,5.96,200.4,1,network_congestion
2026-03-24 11:35:57.092896,firewall_04,11.98,79.66,605.84,0.08,11.86,0,normal
2026-03-24 11:40:57.092896,switch_02,41.74,62.16,375.74,1.41,21.36,0,normal
2026-03-24 11:45:57.092896,switch_02,44.82,73.33,357.38,0.06,26.64,0,normal
2026-03-24 11:50:57.092896,load_balancer_05,38.21,59.34,806.56,0.48,21.84,0,normal
2026-03-24 11:55:57.092896,switch_02,43.77,50.34,340.17,0.97,10.9,0,normal
2026-03-24 12:00:57.092896,router_01,46.44,88.6,552.49,0.24,29.87,0,normal
2026-03-24 12:05:57.092896,firewall_04,18.11,79.26,210.83,0.11,23.52,0,normal
2026-03-24 12:10:57.092896,switch_02,43.89,47.82,396.58,0.27,13.81,0,normal
2026-03-24 12:15:57.092896,load_balancer_05,49.54,41.55,492.4,0.14,22.91,0,normal
2026-03-24 12:20:57.092896,server_03,45.89,66.06,781.23,1.43,24.54,0,normal
2026-03-24 12:25:57.092896,switch_02,29.18,74.23,590.77,0.7,21.1,0,normal
2026-03-24 12:30:57.092896,switch_02,37.47,53.34,469.17,0.01,26.6,0,normal
2026-03-24 12:35:57.092896,load_balancer_05,61.15,28.54,761.5,0.16,30.46,0,normal
2026-03-24 12:40:57.092896,server_03,68.98,50.93,403.16,0.18,16.99,0,normal
2026-03-24 12:45:57.092896,switch_02,50.97,87.93,328.27,0.31,17.98,0,normal
2026-03-24 12:50:57.092896,firewall_04,66.67,16.09,843.33,0.93,31.96,0,normal
2026-03-24 12:55:57.092896,switch_02,44.09,77.9,638.58,0.65,32.69,0,normal
2026-03-24 13:00:57.092896,server_03,43.41,64.78,436.96,0.11,26.9,0,normal
2026-03-24 13:05:57.092896,firewall_04,59.96,65.64,340.42,0.64,12.06,0,normal
2026-03-24 13:10:57.092896,load_balancer_05,35.1,47.14,467.98,0.27,23.26,0,normal
2026-03-24 13:15:57.092896,router_01,20.93,50.57,828.91,0.46,13.88,0,normal
2026-03-24 13:20:57.092896,server_03,18.82,96.03,847.05,9.29,288.12,1,high_memory
2026-03-24 13:25:57.092896,load_balancer_05,38.15,42.04,396.71,0.21,12.33,0,normal
2026-03-24 13:30:57.092896,load_balancer_05,62.19,62.05,536.22,0.07,15.58,0,normal
2026-03-24 13:35:57.092896,switch_02,54.59,51.95,459.39,0.9,21.97,0,normal
2026-03-24 13:40:57.092896,server_03,44.21,60.58,540.76,0.11,11.56,0,normal
2026-03-24 13:45:57.092896,load_balancer_05,68.15,27.13,590.21,0.85,24.75,0,normal
2026-03-24 13:50:57.092896,load_balancer_05,60.3,68.33,646.64,0.03,34.5,0,normal
2026-03-24 13:55:57.092896,server_03,12.34,87.2,314.15,0.01,20.66,0,normal
2026-03-24 14:00:57.092896,load_balancer_05,10.08,53.26,501.93,0.23,16.59,0,normal
2026-03-24 14:05:57.092896,load_balancer_05,20.68,58.31,208.4,0.48,15.74,0,normal
2026-03-24 14:10:57.092896,firewall_04,30.55,19.15,514.29,0.4,5.45,0,normal
2026-03-24 14:15:57.092896,switch_02,40.23,56.34,631.9,0.01,14.21,0,normal
2026-03-24 14:20:57.092896,router_01,43.85,47.7,634.79,0.17,24.38,0,normal
2026-03-24 14:25:57.092896,firewall_04,39.67,42.84,411.29,1.17,21.52,0,normal
2026-03-24 14:30:57.092896,firewall_04,52.93,53.02,358.45,1.61,10.31,0,normal
2026-03-24 14:35:57.092896,router_01,18.26,46.3,522.01,0.12,9.61,0,normal
2026-03-24 14:40:57.092896,server_03,57.1,84.48,382.15,0.08,26.02,0,normal
2026-03-24 14:45:57.092896,server_03,54.71,76.1,565.89,0.39,27.41,0,normal
2026-03-24 14:50:57.092896,router_01,49.51,58.1,621.75,0.31,24.51,0,normal
2026-03-24 14:55:57.092896,load_balancer_05,42.01,65.92,391.8,0.11,26.63,0,normal
2026-03-24 15:00:57.092896,firewall_04,40.52,95.25,698.27,0.76,38.14,0,normal
2026-03-24 15:05:57.092896,load_balancer_05,29.38,36.96,518.38,0.36,15.34,0,normal
2026-03-24 15:10:57.092896,switch_02,63.94,50.76,394.41,1.07,20.18,0,normal
2026-03-24 15:15:57.092896,server_03,31.86,36.4,479.49,0.01,8.33,0,normal
2026-03-24 15:20:57.092896,server_03,53.7,39.45,224.69,0.01,5.42,0,normal
2026-03-24 15:25:57.092896,firewall_04,74.62,52.72,638.91,0.25,22.93,0,normal
2026-03-24 15:30:57.092896,firewall_04,54.28,65.1,653.85,0.35,26.67,0,normal
2026-03-24 15:35:57.092896,firewall_04,52.64,81.02,373.94,0.17,18.21,0,normal
2026-03-24 15:40:57.092896,switch_02,60.13,47.59,302.1,0.38,24.4,0,normal
2026-03-24 15:45:57.092896,server_03,71.66,52.79,519.5,0.81,25.53,0,normal
2026-03-24 15:50:57.092896,firewall_04,33.19,32.51,328.97,0.0,21.3,0,normal
2026-03-24 15:55:57.092896,server_03,41.08,44.69,426.02,0.93,2.14,0,normal
2026-03-24 16:00:57.092896,router_01,74.37,48.98,429.5,0.17,16.19,0,normal
2026-03-24 16:05:57.092896,server_03,23.22,87.04,500.4,0.57,20.19,0,normal
2026-03-24 16:10:57.092896,router_01,29.38,85.02,495.68,1.6,24.08,0,normal
2026-03-24 16:15:57.092896,server_03,59.0,42.42,625.08,0.11,9.56,0,normal
2026-03-24 16:20:57.092896,router_01,32.61,63.49,730.6,0.24,27.21,0,normal
2026-03-24 16:25:57.092896,router_01,61.62,60.38,356.41,1.91,18.61,0,normal
2026-03-24 16:30:57.092896,load_balancer_05,32.15,40.55,646.07,0.98,30.42,0,normal
2026-03-24 16:35:57.092896,server_03,38.0,70.58,635.26,0.08,15.43,0,normal
2026-03-24 16:40:57.092896,load_balancer_05,46.76,63.83,548.46,0.43,12.68,0,normal
2026-03-24 16:45:57.092896,server_03,49.54,42.69,562.96,0.27,9.43,0,normal
2026-03-24 16:50:57.092896,server_03,53.47,79.83,568.33,0.1,24.84,0,normal
2026-03-24 16:55:57.092896,router_01,37.61,52.66,267.12,0.36,16.72,0,normal
2026-03-24 17:00:57.092896,load_balancer_05,8.72,44.69,715.7,0.8,37.43,0,normal
2026-03-24 17:05:57.092896,router_01,61.93,90.33,1183.8,10.76,195.96,1,hardware_fault
2026-03-24 17:10:57.092896,firewall_04,18.61,26.58,482.28,0.23,11.93,0,normal
2026-03-24 17:15:57.092896,load_balancer_05,0.18,43.56,514.34,0.49,25.84,0,normal
2026-03-24 17:20:57.092896,load_balancer_05,24.7,67.35,529.15,0.65,16.63,0,normal
2026-03-24 17:25:57.092896,load_balancer_05,51.27,33.95,609.15,0.14,22.39,0,normal
2026-03-24 17:30:57.092896,switch_02,44.09,72.2,348.25,0.11,20.74,0,normal
2026-03-24 17:35:57.092896,router_01,46.16,38.53,472.43,0.02,21.03,0,normal
2026-03-24 17:40:57.092896,firewall_04,31.97,52.89,420.39,0.3,22.46,0,normal
2026-03-24 17:45:57.092896,server_03,74.42,72.94,298.62,0.22,12.04,0,normal
2026-03-24 17:50:57.092896,switch_02,47.46,5.43,657.85,1.17,22.54,0,normal
2026-03-24 17:55:57.092896,switch_02,39.52,45.5,451.87,0.52,32.21,0,normal
2026-03-24 18:00:57.092896,switch_02,67.27,46.34,428.28,0.41,13.81,0,normal
2026-03-24 18:05:57.092896,server_03,36.88,52.3,458.18,0.66,25.14,0,normal
2026-03-24 18:10:57.092896,router_01,53.29,49.35,468.88,2.06,25.48,0,normal
2026-03-24 18:15:57.092896,firewall_04,65.78,56.79,453.46,0.18,24.77,0,normal
2026-03-24 18:20:57.092896,server_03,42.47,3.38,675.99,0.25,23.8,0,normal
2026-03-24 18:25:57.092896,load_balancer_05,28.72,40.72,543.07,0.04,22.43,0,normal
2026-03-24 18:30:57.092896,server_03,35.45,60.63,515.64,0.65,17.66,0,normal
2026-03-24 18:35:57.092896,switch_02,64.93,66.16,466.32,0.3,14.43,0,normal
2026-03-24 18:40:57.092896,load_balancer_05,43.83,75.64,552.84,0.35,34.6,0,normal
2026-03-24 18:45:57.092896,server_03,43.5,61.87,414.41,1.47,34.62,0,normal
2026-03-24 18:50:57.092896,server_03,56.59,60.77,472.88,0.79,15.78,0,normal
2026-03-24 18:55:57.092896,server_03,49.15,37.86,397.78,0.23,13.88,0,normal
2026-03-24 19:00:57.092896,switch_02,25.82,53.62,766.0,0.76,23.17,0,normal
2026-03-24 19:05:57.092896,load_balancer_05,39.42,69.39,201.18,0.68,14.6,0,normal
2026-03-24 19:10:57.092896,load_balancer_05,44.95,35.95,444.19,0.17,21.3,0,normal
2026-03-24 19:15:57.092896,switch_02,23.73,37.78,644.34,1.27,19.28,0,normal
2026-03-24 19:20:57.092896,load_balancer_05,16.82,43.7,457.29,0.08,7.81,0,normal
2026-03-24 19:25:57.092896,switch_02,32.3,43.55,492.08,0.03,15.07,0,normal
2026-03-24 19:30:57.092896,server_03,63.02,35.78,507.77,0.84,21.64,0,normal
2026-03-24 19:35:57.092896,router_01,56.2,25.5,287.14,0.03,26.15,0,normal
2026-03-24 19:40:57.092896,router_01,58.34,44.65,367.77,0.12,17.54,0,normal
2026-03-24 19:45:57.092896,firewall_04,12.07,63.57,597.58,0.31,3.87,0,normal
2026-03-24 19:50:57.092896,load_balancer_05,18.23,23.98,388.02,0.34,18.07,0,normal
2026-03-24 19:55:57.092896,load_balancer_05,73.31,78.71,443.41,0.63,11.61,0,normal
2026-03-24 20:00:57.092896,router_01,62.15,53.37,356.39,0.4,15.09,0,normal
2026-03-24 20:05:57.092896,firewall_04,44.94,53.47,412.39,0.63,19.35,0,normal
2026-03-24 20:10:57.092896,switch_02,15.22,53.84,627.66,0.53,33.82,0,normal
2026-03-24 20:15:57.092896,firewall_04,49.23,23.28,491.75,0.04,19.04,0,normal
2026-03-24 20:20:57.092896,router_01,65.93,69.53,225.51,0.09,25.47,0,normal
2026-03-24 20:25:57.092896,load_balancer_05,35.42,32.89,507.83,0.7,21.94,0,normal
2026-03-24 20:30:57.092896,firewall_04,44.59,64.91,676.04,1.16,20.0,0,normal
2026-03-24 20:35:57.092896,load_balancer_05,62.62,89.05,624.8,0.16,21.77,0,normal
2026-03-24 20:40:57.092896,switch_02,44.15,51.45,478.15,0.52,21.76,0,normal
2026-03-24 20:45:57.092896,switch_02,55.28,79.44,486.32,0.45,2.15,0,normal
2026-03-24 20:50:57.092896,server_03,51.68,22.56,646.71,0.18,8.34,0,normal
2026-03-24 20:55:57.092896,switch_02,67.62,40.3,408.73,0.25,20.98,0,normal
2026-03-24 21:00:57.092896,router_01,50.24,61.17,787.77,0.34,23.13,0,normal
2026-03-24 21:05:57.092896,server_03,34.24,70.01,387.06,0.39,24.15,0,normal
2026-03-24 21:10:57.092896,server_03,39.5,63.72,326.45,0.53,31.13,0,normal
2026-03-24 21:15:57.092896,server_03,95.71,45.06,515.49,0.47,32.79,1,high_memory
2026-03-24 21:20:57.092896,switch_02,67.17,95.63,481.27,0.12,18.74,0,normal
2026-03-24 21:25:57.092896,load_balancer_05,4.75,53.43,442.78,0.52,24.46,0,normal
2026-03-24 21:30:57.092896,server_03,47.6,52.05,764.65,0.75,24.71,0,normal
2026-03-24 21:35:57.092896,server_03,23.5,43.86,744.86,0.01,18.83,0,normal
2026-03-24 21:40:57.092896,router_01,29.65,31.96,331.81,0.48,23.94,0,normal
2026-03-24 21:45:57.092896,firewall_04,18.98,44.84,357.62,0.01,15.76,0,normal
2026-03-24 21:50:57.092896,firewall_04,54.79,59.75,396.18,0.87,25.86,0,normal
2026-03-24 21:55:57.092896,load_balancer_05,55.78,39.57,164.78,0.31,17.96,0,normal
2026-03-24 22:00:57.092896,server_03,37.07,67.76,627.39,0.44,26.96,0,normal
2026-03-24 22:05:57.092896,firewall_04,58.12,40.62,518.54,0.09,0.93,0,normal
2026-03-24 22:10:57.092896,server_03,21.72,78.53,532.47,0.99,17.74,0,normal
2026-03-24 22:15:57.092896,switch_02,27.18,27.28,435.12,0.61,17.58,0,normal
2026-03-24 22:20:57.092896,switch_02,47.84,20.31,482.56,0.76,26.55,0,normal
2026-03-24 22:25:57.092896,firewall_04,54.34,32.0,403.59,0.7,8.9,0,normal
2026-03-24 22:30:57.092896,load_balancer_05,46.01,77.01,259.07,0.03,30.9,0,normal
2026-03-24 22:35:57.092896,router_01,40.85,50.38,424.87,0.44,25.85,0,normal
2026-03-24 22:40:57.092896,router_01,32.55,45.36,587.57,0.51,9.01,0,normal
2026-03-24 22:45:57.092896,firewall_04,37.87,97.08,476.9,1.63,5.33,0,normal
2026-03-24 22:50:57.092896,server_03,23.67,33.41,614.71,0.02,22.1,0,normal
2026-03-24 22:55:57.092896,firewall_04,64.63,62.13,633.34,0.63,28.87,0,normal
2026-03-24 23:00:57.092896,server_03,53.02,53.12,557.81,0.19,13.95,0,normal
2026-03-24 23:05:57.092896,router_01,29.9,33.23,357.68,0.25,29.43,0,normal
2026-03-24 23:10:57.092896,router_01,54.58,33.51,572.91,0.35,17.1,0,normal
2026-03-24 23:15:57.092896,switch_02,31.14,89.94,625.39,0.46,14.9,0,normal
2026-03-24 23:20:57.092896,switch_02,33.0,95.06,809.95,14.97,166.77,1,hardware_fault
2026-03-24 23:25:57.092896,load_balancer_05,23.55,65.98,461.31,0.1,21.23,0,normal
2026-03-24 23:30:57.092896,firewall_04,16.84,72.58,442.53,0.05,4.45,0,normal
2026-03-24 23:35:57.092896,load_balancer_05,33.04,44.08,352.62,1.27,6.87,0,normal
2026-03-24 23:40:57.092896,server_03,75.55,60.74,401.78,0.77,20.09,0,normal
2026-03-24 23:45:57.092896,switch_02,46.26,91.46,867.51,7.71,236.54,1,high_cpu
2026-03-24 23:50:57.092896,switch_02,66.8,55.98,664.24,0.71,21.07,0,normal
2026-03-24 23:55:57.092896,switch_02,54.02,75.63,447.51,1.19,17.25,0,normal
2026-03-25 00:00:57.092896,load_balancer_05,63.58,24.15,576.44,0.34,17.63,0,normal
2026-03-25 00:05:57.092896,load_balancer_05,10.34,95.82,689.74,1.2,26.76,0,normal
2026-03-25 00:10:57.092896,load_balancer_05,40.42,72.13,484.92,0.64,19.75,0,normal
2026-03-25 00:15:57.092896,firewall_04,13.88,34.47,563.41,0.12,17.15,0,normal
2026-03-25 00:20:57.092896,router_01,50.09,51.56,790.69,0.1,14.15,0,normal
2026-03-25 00:25:57.092896,firewall_04,38.19,50.44,474.29,1.23,13.14,0,normal
2026-03-25 00:30:57.092896,router_01,58.27,71.82,327.31,0.08,16.58,0,normal
2026-03-25 00:35:57.092896,load_balancer_05,37.37,62.46,867.24,0.15,19.39,0,normal
2026-03-25 00:40:57.092896,server_03,26.71,45.98,381.1,0.17,12.24,0,normal
2026-03-25 00:45:57.092896,router_01,20.92,61.11,407.49,0.26,10.67,0,normal
2026-03-25 00:50:57.092896,server_03,58.91,91.02,571.04,0.43,21.01,0,normal
2026-03-25 00:55:57.092896,server_03,47.15,47.96,614.27,0.53,27.45,0,normal
2026-03-25 01:00:57.092896,load_balancer_05,69.95,67.96,546.1,0.38,9.13,0,normal
2026-03-25 01:05:57.092896,server_03,55.65,28.2,292.14,0.13,21.96,0,normal
2026-03-25 01:10:57.092896,firewall_04,38.69,61.19,508.83,0.06,25.85,0,normal
2026-03-25 01:15:57.092896,firewall_04,29.49,46.64,675.74,0.14,25.52,0,normal
2026-03-25 01:20:57.092896,firewall_04,69.58,52.91,540.41,0.23,37.06,0,normal
2026-03-25 01:25:57.092896,load_balancer_05,55.48,36.02,479.87,0.37,20.75,0,normal
2026-03-25 01:30:57.092896,server_03,32.78,72.72,539.54,0.01,19.77,0,normal
